"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Album_Name","0.9230769230769231","Album_Name-{deezer_14984+deezer_15005+deezer_15035+deezer_15038+deezer_22416+musico_939+musico_940+musico_941+musico_942+musico_943+musico_944+musico_945+musico_946}","deezer_14984+deezer_15005+deezer_15035+deezer_15038+deezer_22416+musico_939+musico_940+musico_941+musico_942+musico_943+musico_944+musico_945+musico_946","{If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You Really Love Me (How Will I Know)|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late|If You're Reading This It's Too Late}","If You're Reading This It's Too Late",,
"Album_Name","0.38461538461538464","Album_Name-{deezer_1078+deezer_13051+deezer_13280+deezer_13281+deezer_13282+deezer_13284+deezer_13285+deezer_14807+deezer_15131+deezer_15617+deezer_17917+deezer_22951+musico_3072}","deezer_1078+deezer_13051+deezer_13280+deezer_13281+deezer_13282+deezer_13284+deezer_13285+deezer_14807+deezer_15131+deezer_15617+deezer_17917+deezer_22951+musico_3072","{Happiness|Happiness|Happenstance|Happenstance|Happenstance|Happenstance|Happenstance|Handwritten|Handwritten|Haywire|Happiness|Hair|Harmonium}","Hair",,
"Album_Name","0.5","Album_Name-{deezer_11663+deezer_14118+deezer_17206+musico_10292}","deezer_11663+deezer_14118+deezer_17206+musico_10292","{When a Man Loves a Woman|When a Man Loves a Woman|What A Man Gotta Do|When A Man Loves A Woman}","What A Man Gotta Do",,
"Album_Name","0.0","Album_Name-{deezer_18102+musico_9210}","deezer_18102+musico_9210","{I Love The 60's Medley Vol. 1|I Love The Way You Love}","I Love The Way You Love",,
"Album_Name","1.0","Album_Name-{deezer_8198+musico_965}","deezer_8198+musico_965","{#1 to Infinity|#1 to Infinity}","#1 to Infinity",,
"Album_Name","1.0","Album_Name-{deezer_19333+deezer_19366+musico_5954}","deezer_19333+deezer_19366+musico_5954","{Fields Of Gold - The Best Of Sting 1984 - 1994|Fields Of Gold - The Best Of Sting 1984 - 1994|Fields Of Gold - The Best Of Sting 1984 - 1994}","Fields Of Gold - The Best Of Sting 1984 - 1994",,
"Album_Name","0.7333333333333333","Album_Name-{deezer_10834+deezer_10838+deezer_10854+deezer_10855+deezer_10856+deezer_10857+deezer_1275+deezer_1276+deezer_16126+deezer_1730+deezer_1731+deezer_18584+deezer_19734+deezer_19748+deezer_20587+deezer_20952+deezer_21128+deezer_23481+deezer_23965+deezer_25674+deezer_26365+deezer_3236+deezer_3237+deezer_3238+deezer_3239+deezer_972+musico_1348+musico_1371+musico_8433+musico_8434}","deezer_10834+deezer_10838+deezer_10854+deezer_10855+deezer_10856+deezer_10857+deezer_1275+deezer_1276+deezer_16126+deezer_1730+deezer_1731+deezer_18584+deezer_19734+deezer_19748+deezer_20587+deezer_20952+deezer_21128+deezer_23481+deezer_23965+deezer_25674+deezer_26365+deezer_3236+deezer_3237+deezer_3238+deezer_3239+deezer_972+musico_1348+musico_1371+musico_8433+musico_8434","{Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Go|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gold|Gorillaz|Gorillaz|Gorillaz|Gorillaz|Gold|Gold|Gossamer|Gorilla|Gorilla}","Go",,
"Album_Name","1.0","Album_Name-{deezer_15281+musico_7064+musico_7065}","deezer_15281+musico_7064+musico_7065","{I Love Rock 'N' Roll (Expanded Edition)|I Love Rock 'N' Roll (Expanded Edition)|I Love Rock 'N' Roll (Expanded Edition)}","I Love Rock 'N' Roll (Expanded Edition)",,
"Album_Name","1.0","Album_Name-{deezer_22691+musico_9458}","deezer_22691+musico_9458","{With Love, Bobby|With Love, Bobby}","With Love, Bobby",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_16322+deezer_9422+musico_2874}","deezer_16322+deezer_9422+musico_2874","{Celestial|Certified|Certified}","Certified",,
"Album_Name","0.0","Album_Name-{deezer_5513+musico_7966}","deezer_5513+musico_7966","{Revelations|Rejoice}","Rejoice",,
"Album_Name","1.0","Album_Name-{deezer_7042+musico_4230+musico_5573}","deezer_7042+musico_4230+musico_5573","{Greatest Hits|Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","0.0","Album_Name-{deezer_20881+musico_5985}","deezer_20881+musico_5985","{The Best Of Kongas|The Best Of 1980 - 1990}","The Best Of Kongas",,
"Album_Name","1.0","Album_Name-{deezer_12603+deezer_15378+deezer_18289+deezer_21209+deezer_26527+musico_1250}","deezer_12603+deezer_15378+deezer_18289+deezer_21209+deezer_26527+musico_1250","{Feels Like Home|Feels Like Home|Feels Like Home|Feels Like Home|Feels Like Home|Feels Like Home}","Feels Like Home",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_15797+musico_1915+musico_2389}","deezer_15797+musico_1915+musico_2389","{New Amerykah Part Two: Return Of The Ankh|New Amerykah Part Two: Return Of The Ankh|New Amerykah Part One (4th World War)}","New Amerykah Part One (4th World War)",,
"Album_Name","0.4166666666666667","Album_Name-{deezer_17012+deezer_18687+deezer_19817+deezer_21821+deezer_22633+deezer_7362+musico_1300+musico_1301+musico_1302+musico_1303+musico_1304+musico_2643}","deezer_17012+deezer_18687+deezer_19817+deezer_21821+deezer_22633+deezer_7362+musico_1300+musico_1301+musico_1302+musico_1303+musico_1304+musico_2643","{Chromatica|Championships|China|Chronicle|Christie|Christie|Chief|Chief|Chief|Chief|Chief|Chroma}","Chief",,
"Album_Name","1.0","Album_Name-{deezer_12775+deezer_1450+deezer_16456+musico_7085+musico_7086}","deezer_12775+deezer_1450+deezer_16456+musico_7085+musico_7086","{Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","1.0","Album_Name-{deezer_25457+musico_10697}","deezer_25457+musico_10697","{Pipes Of Peace|Pipes Of Peace}","Pipes Of Peace",,
"Album_Name","1.0","Album_Name-{deezer_12163+deezer_13059+musico_8270}","deezer_12163+deezer_13059+musico_8270","{Rastaman Vibration|Rastaman Vibration|Rastaman Vibration}","Rastaman Vibration",,
"Album_Name","0.15384615384615385","Album_Name-{deezer_16835+deezer_16963+deezer_18433+deezer_18568+deezer_18691+deezer_19712+deezer_21360+deezer_22031+deezer_3930+deezer_7393+musico_8904+musico_8905+musico_8907}","deezer_16835+deezer_16963+deezer_18433+deezer_18568+deezer_18691+deezer_19712+deezer_21360+deezer_22031+deezer_3930+deezer_7393+musico_8904+musico_8905+musico_8907","{The Best of Donell Jones|The Best of Nelly Furtado (International Version)|The Best of Me|The Best Of Del Amitri - Hatful Of Rain|The Best Of Surface...A Nice Time 4 Lovin|The Best of Midnight Star|The Best Of The Stylistics|The Best Of Lobo|The Best Of Dion & The Belmonts|The Best of Protest the Hero|The Best of WAR and More, Vol. 1|The Best of WAR and More, Vol. 1|The Best Of Roy Clark}","The Best of Me",,
"Album_Name","0.8","Album_Name-{deezer_12219+deezer_12220+deezer_12221+deezer_9416+musico_10755}","deezer_12219+deezer_12220+deezer_12221+deezer_9416+musico_10755","{Anthology: Through The Years|Anthology: Through The Years|Anthology: Through The Years|Anthology: Through The Years|And Then There Were Three}","And Then There Were Three",,
"Album_Name","0.42857142857142855","Album_Name-{deezer_20771+deezer_24582+deezer_8373+deezer_8374+musico_4534+musico_4535+musico_4536}","deezer_20771+deezer_24582+deezer_8373+deezer_8374+musico_4534+musico_4535+musico_4536","{Mountain|MOTOMAMI|Monotheist|Monotheist|Monster|Monster|Monster}","Monster",,
"Album_Name","1.0","Album_Name-{deezer_23676+musico_10538}","deezer_23676+musico_10538","{The Great Otis Redding Sings Soul Ballads|The Great Otis Redding Sings Soul Ballads}","The Great Otis Redding Sings Soul Ballads",,
"Album_Name","0.5","Album_Name-{deezer_10358+deezer_10359+deezer_13348+deezer_13464+deezer_1375+deezer_14619+deezer_14620+deezer_14624+deezer_14626+deezer_14628+deezer_14630+deezer_17624+musico_373+musico_374+musico_375+musico_376+musico_377+musico_378+musico_379+musico_4804+musico_4805+musico_4806+musico_4807+musico_4808+musico_4809+musico_4810}","deezer_10358+deezer_10359+deezer_13348+deezer_13464+deezer_1375+deezer_14619+deezer_14620+deezer_14624+deezer_14626+deezer_14628+deezer_14630+deezer_17624+musico_373+musico_374+musico_375+musico_376+musico_377+musico_378+musico_379+musico_4804+musico_4805+musico_4806+musico_4807+musico_4808+musico_4809+musico_4810","{Danzig|Danzig|Daughtry|Dangerous|Daydream|DAMN.|DAMN.|DAMN.|DAMN.|DAMN.|DAMN.|Daydream|DAMN.|DAMN.|DAMN.|DAMN.|DAMN.|DAMN.|DAMN.|Dangerous|Dangerous|Dangerous|Dangerous|Dangerous|Dangerous|Dangerous}","DAMN.",,
"Album_Name","0.0","Album_Name-{deezer_15560+musico_4455}","deezer_15560+musico_4455","{All I Want Is You|All I Want}","All I Want",,
"Album_Name","0.3333333333333333","Album_Name-{deezer_10424+deezer_10926+deezer_18400+deezer_20426+deezer_25668+musico_5000+musico_5001+musico_5002+musico_5003+musico_5189+musico_5190+musico_717}","deezer_10424+deezer_10926+deezer_18400+deezer_20426+deezer_25668+musico_5000+musico_5001+musico_5002+musico_5003+musico_5189+musico_5190+musico_717","{Firecracker|Fingered|Firehouse|Fifty|First|Finally|Finally|Finally|Finally|Firehouse|Firehouse|Fighter}","First",,
"Album_Name","1.0","Album_Name-{deezer_15938+musico_2061}","deezer_15938+musico_2061","{We Sing. We Dance. We Steal Things.|We Sing. We Dance. We Steal Things.}","We Sing. We Dance. We Steal Things.",,
"Album_Name","1.0","Album_Name-{deezer_25178+musico_5140+musico_5141+musico_5142+musico_5143+musico_5144}","deezer_25178+musico_5140+musico_5141+musico_5142+musico_5143+musico_5144","{If We Fall in Love Tonight|If We Fall in Love Tonight|If We Fall in Love Tonight|If We Fall in Love Tonight|If We Fall in Love Tonight|If We Fall in Love Tonight}","If We Fall in Love Tonight",,
"Album_Name","0.0","Album_Name-{deezer_16304+musico_5244}","deezer_16304+musico_5244","{Into The Black|In The Blood}","In The Blood",,
"Album_Name","0.5","Album_Name-{deezer_1517+musico_5760+musico_5761+musico_7967}","deezer_1517+musico_5760+musico_5761+musico_7967","{Too Hot To Handle|Too Hot to Sleep|Too Hot to Sleep|Too Hot To Handle}","Too Hot to Sleep",,
"Album_Name","0.5","Album_Name-{deezer_13637+deezer_4292+deezer_5691+musico_5150+musico_5151+musico_6050}","deezer_13637+deezer_4292+deezer_5691+musico_5150+musico_5151+musico_6050","{In This Life Together|In This Light and on This Evening|In This Life|Into The Light|Into The Light|Into The Light}","In This Life",,
"Album_Name","1.0","Album_Name-{deezer_1706+deezer_1707+deezer_1708+deezer_1709+deezer_1710+deezer_1711+deezer_1712+deezer_1713+musico_3817+musico_3818}","deezer_1706+deezer_1707+deezer_1708+deezer_1709+deezer_1710+deezer_1711+deezer_1712+deezer_1713+musico_3817+musico_3818","{Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State|Enema Of The State}","Enema Of The State",,
"Album_Name","1.0","Album_Name-{deezer_15249+musico_10932}","deezer_15249+musico_10932","{So Far Gone|So Far Gone}","So Far Gone",,
"Album_Name","1.0","Album_Name-{deezer_11065+deezer_11066+deezer_11067+deezer_11068+musico_10707}","deezer_11065+deezer_11066+deezer_11067+deezer_11068+musico_10707","{Combat Rock (Remastered)|Combat Rock (Remastered)|Combat Rock (Remastered)|Combat Rock (Remastered)|Combat Rock (Remastered)}","Combat Rock (Remastered)",,
"Album_Name","0.375","Album_Name-{deezer_15929+deezer_16284+deezer_23207+deezer_23214+deezer_23360+deezer_23717+musico_2076+musico_2077}","deezer_15929+deezer_16284+deezer_23207+deezer_23214+deezer_23360+deezer_23717+musico_2076+musico_2077","{The Sound of Madness|The Songs of American Country|The Sound Of Sexy Soul|The Soul of Rock And Roll|The Sound Of Sexy Soul|The Sound of Wilson Pickett|The Sound of Madness|The Sound of Madness}","The Sound of Madness",,
"Album_Name","0.2727272727272727","Album_Name-{deezer_22858+deezer_26427+musico_11189+musico_4193+musico_4194+musico_4195+musico_8156+musico_8157+musico_8159+musico_8160+musico_8161}","deezer_22858+deezer_26427+musico_11189+musico_4193+musico_4194+musico_4195+musico_8156+musico_8157+musico_8159+musico_8160+musico_8161","{Spinout|Speedway|Speedway|Spice|Spice|Spice|Spirit|Spirit|Sparkle|Sparkle|Sparkle}","Spice",,
"Album_Name","0.45454545454545453","Album_Name-{deezer_11934+deezer_11935+deezer_14516+deezer_17539+deezer_17571+deezer_20241+deezer_20617+musico_4266+musico_4267+musico_4268+musico_5420}","deezer_11934+deezer_11935+deezer_14516+deezer_17539+deezer_17571+deezer_20241+deezer_20617+musico_4266+musico_4267+musico_4268+musico_5420","{Atomic|Atomic|Attention|ATLiens|ATLiens|Atomic/Atomix|Atomic/Atomix|ATLiens|ATLiens|ATLiens|Attitude}","Atomic",,
"Album_Name","0.2857142857142857","Album_Name-{deezer_11858+deezer_11859+deezer_15795+deezer_2280+musico_10225+musico_10226+musico_3979}","deezer_11858+deezer_11859+deezer_15795+deezer_2280+musico_10225+musico_10226+musico_3979","{Cascade|Cascade|Carolina|Carpenters|Carla|Carla|Candyass}","Carla",,
"Album_Name","0.75","Album_Name-{deezer_4466+musico_8883+musico_8884+musico_8885}","deezer_4466+musico_8883+musico_8884+musico_8885","{Battle Studies|Back Stabbers|Back Stabbers|Back Stabbers}","Back Stabbers",,
"Album_Name","0.8","Album_Name-{deezer_15790+deezer_19160+musico_1900+musico_1901+musico_1902}","deezer_15790+deezer_19160+musico_1900+musico_1901+musico_1902","{Bionic (Deluxe Version)|Birdy (Deluxe Version)|Bionic (Deluxe Version)|Bionic (Deluxe Version)|Bionic (Deluxe Version)}","Birdy (Deluxe Version)",,
"Album_Name","0.5","Album_Name-{deezer_22637+deezer_9341+musico_3083+musico_3084+musico_3085+musico_8436}","deezer_22637+deezer_9341+musico_3083+musico_3084+musico_3085+musico_8436","{The Long Road Home 1963-2003 - 40th Anniversary Collection|The Long Road Home - In Concert|The Long Road|The Long Road|The Long Road|The Long Road Home - In Concert}","The Long Road",,
"Album_Name","0.5","Album_Name-{deezer_1564+deezer_1565+musico_9825+musico_9826}","deezer_1564+deezer_1565+musico_9825+musico_9826","{Lotus|Lotus|Love|Love}","Love",,
"Album_Name","0.5454545454545454","Album_Name-{deezer_14022+deezer_14023+deezer_14024+deezer_14025+deezer_8190+deezer_8191+deezer_8192+deezer_8193+deezer_8194+musico_3112+musico_3113}","deezer_14022+deezer_14023+deezer_14024+deezer_14025+deezer_8190+deezer_8191+deezer_8192+deezer_8193+deezer_8194+musico_3112+musico_3113","{Fallen|Fallen|Fallen|Fallen|Fantasies|Fantasies|Fantasies|Fantasies|Fantasies|Fallen|Fallen}","Fallen",,
"Album_Name","0.5714285714285714","Album_Name-{deezer_13835+deezer_13926+deezer_15195+deezer_20355+deezer_24141+musico_1177+musico_9547}","deezer_13835+deezer_13926+deezer_15195+deezer_20355+deezer_24141+musico_1177+musico_9547","{I Love You|I Love You|I Love You.|I Love You|I Love You Drops|I Love You.|I Love You}","I Love You",,
"Album_Name","1.0","Album_Name-{deezer_18117+musico_4880+musico_4881+musico_4882}","deezer_18117+musico_4880+musico_4881+musico_4882","{Our Time In Eden|Our Time In Eden|Our Time In Eden|Our Time In Eden}","Our Time In Eden",,
"Album_Name","0.8571428571428571","Album_Name-{deezer_19384+deezer_20794+deezer_6383+musico_6345+musico_6346+musico_6347+musico_6348}","deezer_19384+deezer_20794+deezer_6383+musico_6345+musico_6346+musico_6347+musico_6348","{The Dream Of The Blue Turtles|This Dream Of You|The Dream Of The Blue Turtles|The Dream Of The Blue Turtles|The Dream Of The Blue Turtles|The Dream Of The Blue Turtles|The Dream Of The Blue Turtles}","This Dream Of You",,
"Album_Name","0.75","Album_Name-{deezer_13226+musico_10006+musico_10007+musico_10008}","deezer_13226+musico_10006+musico_10007+musico_10008","{Kings & Queens|King & Queen|King & Queen|King & Queen}","King & Queen",,
"Album_Name","0.22727272727272727","Album_Name-{deezer_10091+deezer_10680+deezer_11234+deezer_11235+deezer_15544+deezer_16429+deezer_17003+deezer_17723+deezer_21208+deezer_21805+deezer_23671+deezer_6770+musico_10210+musico_1054+musico_1055+musico_4067+musico_4433+musico_4434+musico_4435+musico_4436+musico_6374+musico_6375}","deezer_10091+deezer_10680+deezer_11234+deezer_11235+deezer_15544+deezer_16429+deezer_17003+deezer_17723+deezer_21208+deezer_21805+deezer_23671+deezer_6770+musico_10210+musico_1054+musico_1055+musico_4067+musico_4433+musico_4434+musico_4435+musico_4436+musico_6374+musico_6375","{Cry|Crossfade|Creatures|Creatures|Criminal|Crash|Crush|Crazysexycool|Crush|Cry|Crown|Crosses|Cry|Crickets|Crickets|Crush|Crazysexycool|Crazysexycool|Crazysexycool|Crazysexycool|Crush|Crush}","Cry",,
"Album_Name","1.0","Album_Name-{deezer_11255+deezer_11256+deezer_11257+deezer_11258+deezer_11259+deezer_11260+deezer_11261+musico_9117+musico_9118+musico_9119}","deezer_11255+deezer_11256+deezer_11257+deezer_11258+deezer_11259+deezer_11260+deezer_11261+musico_9117+musico_9118+musico_9119","{All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits|All-Time Greatest Hits}","All-Time Greatest Hits",,
"Album_Name","0.8","Album_Name-{deezer_17993+deezer_26118+musico_10983+musico_10984+musico_2463}","deezer_17993+deezer_26118+musico_10983+musico_10984+musico_2463","{Release Therapy|Release Therapy|Release Therapy|Release Therapy|Real Things}","Real Things",,
"Album_Name","0.75","Album_Name-{deezer_23468+musico_10444+musico_10445+musico_10446}","deezer_23468+musico_10444+musico_10445+musico_10446","{People Get Ready: The Best Of Curtis Mayfield's Impressions|People Get Ready|People Get Ready|People Get Ready}","People Get Ready",,
"Album_Name","1.0","Album_Name-{deezer_20158+deezer_6373+deezer_6374+musico_8333}","deezer_20158+deezer_6373+deezer_6374+musico_8333","{Gimme Back My Bullets|Gimme Back My Bullets|Gimme Back My Bullets|Gimme Back My Bullets}","Gimme Back My Bullets",,
"Album_Name","1.0","Album_Name-{deezer_1327+musico_3826}","deezer_1327+musico_3826","{My Love Is Your Love|My Love Is Your Love}","My Love Is Your Love",,
"Album_Name","0.8","Album_Name-{deezer_15276+deezer_15312+deezer_8739+musico_1260+musico_1261}","deezer_15276+deezer_15312+deezer_8739+musico_1260+musico_1261","{Life on a Rock|Life on a Rock|Life on a String|Life on a Rock|Life on a Rock}","Life on a Rock",,
"Album_Name","0.625","Album_Name-{deezer_132+deezer_133+deezer_134+deezer_20703+musico_10517+musico_10518+musico_5948+musico_5949}","deezer_132+deezer_133+deezer_134+deezer_20703+musico_10517+musico_10518+musico_5948+musico_5949","{Touch|Touch|Touch|Toto|Together|Together|Touch|Touch}","Toto",,
"Album_Name","0.75","Album_Name-{deezer_17475+deezer_19375+musico_4178+musico_4994}","deezer_17475+deezer_19375+musico_4178+musico_4994","{R U Still Down? [Remember Me]|R U Still Down? [Remember Me]|R U Still Down? [Remember Me]|Rush Street}","Rush Street",,
"Album_Name","1.0","Album_Name-{deezer_15019+musico_884+musico_885+musico_886}","deezer_15019+musico_884+musico_885+musico_886","{To Pimp A Butterfly|To Pimp A Butterfly|To Pimp A Butterfly|To Pimp A Butterfly}","To Pimp A Butterfly",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_18555+musico_2163+musico_2164}","deezer_18555+musico_2163+musico_2164","{Trash|Troubadour|Troubadour}","Trash",,
"Album_Name","1.0","Album_Name-{deezer_4191+deezer_4192+deezer_4193+deezer_6345+musico_1841}","deezer_4191+deezer_4192+deezer_4193+deezer_6345+musico_1841","{La Roux|La Roux|La Roux|La Roux|La Roux}","La Roux",,
"Album_Name","0.8333333333333334","Album_Name-{deezer_16490+musico_2781+musico_2782+musico_2783+musico_2784+musico_2785}","deezer_16490+musico_2781+musico_2782+musico_2783+musico_2784+musico_2785","{Something to Be|Something To Be Proud Of: Best Of 1999-2005|Something To Be Proud Of: Best Of 1999-2005|Something To Be Proud Of: Best Of 1999-2005|Something To Be Proud Of: Best Of 1999-2005|Something To Be Proud Of: Best Of 1999-2005}","Something to Be",,
"Album_Name","0.3333333333333333","Album_Name-{deezer_13617+deezer_16028+deezer_17541+deezer_6961+deezer_6962+musico_4111+musico_4112+musico_4113+musico_5099}","deezer_13617+deezer_16028+deezer_17541+deezer_6961+deezer_6962+musico_4111+musico_4112+musico_4113+musico_5099","{Spinnerette|Spotlight|Spice|Spectators|Spectators|Spiceworld|Spiceworld|Spiceworld|Spellbound}","Spice",,
"Album_Name","1.0","Album_Name-{deezer_11146+musico_9146}","deezer_11146+musico_9146","{Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","1.0","Album_Name-{deezer_4010+deezer_4011+deezer_4012+deezer_4013+musico_2266+musico_2267}","deezer_4010+deezer_4011+deezer_4012+deezer_4013+musico_2266+musico_2267","{I'll Stay Me|I'll Stay Me|I'll Stay Me|I'll Stay Me|I'll Stay Me|I'll Stay Me}","I'll Stay Me",,
"Album_Name","1.0","Album_Name-{deezer_25574+musico_10762}","deezer_25574+musico_10762","{Down To The Sea And Back: The Continuing Journey Of The Balearic Beat. Volume 1.|Down To The Sea And Back: The Continuing Journey Of The Balearic Beat. Volume 1.}","Down To The Sea And Back: The Continuing Journey Of The Balearic Beat. Volume 1.",,
"Album_Name","0.4","Album_Name-{deezer_21365+deezer_22166+deezer_22167+musico_9011+musico_9012}","deezer_21365+deezer_22166+deezer_22167+musico_9011+musico_9012","{The Very Best Of|The Very Best of Chicago: Only the Beginning|The Very Best Of The Dramatics|The Very Best Of Jerry Butler|The Very Best Of Jerry Butler}","The Very Best Of",,
"Album_Name","1.0","Album_Name-{deezer_26009+musico_10925+musico_10926}","deezer_26009+musico_10925+musico_10926","{Crunk Rock (Deluxe)|Crunk Rock (Deluxe)|Crunk Rock (Deluxe)}","Crunk Rock (Deluxe)",,
"Album_Name","0.375","Album_Name-{deezer_20116+deezer_4187+deezer_4188+deezer_4189+musico_2320+musico_3047+musico_3048+musico_9557}","deezer_20116+deezer_4187+deezer_4188+deezer_4189+musico_2320+musico_3047+musico_3048+musico_9557","{Collections|Conditions|Conditions|Conditions|Coco|Contraband|Contraband|Collage}","Coco",,
"Album_Name","0.4166666666666667","Album_Name-{deezer_15525+deezer_15553+deezer_15580+deezer_15583+deezer_15584+deezer_15643+deezer_17127+musico_1566+musico_1567+musico_1568+musico_1569+musico_1570}","deezer_15525+deezer_15553+deezer_15580+deezer_15583+deezer_15584+deezer_15643+deezer_17127+musico_1566+musico_1567+musico_1568+musico_1569+musico_1570","{Tha Carter IV (Explicit Version)|Tha Carter IV (Explicit Version)|Tha Carter IV (Complete Edition)|Tha Carter IV (Complete Edition)|Tha Carter IV (Complete Edition)|Tha Carter IV (Explicit Version)|Tha Carter IV (Complete Edition)|Tha Carter IV (Deluxe)|Tha Carter IV (Deluxe)|Tha Carter IV (Deluxe)|Tha Carter IV (Deluxe)|Tha Carter IV (Deluxe)}","Tha Carter IV (Deluxe)",,
"Album_Name","1.0","Album_Name-{deezer_16458+musico_2857}","deezer_16458+musico_2857","{Ten Thousand Fists|Ten Thousand Fists}","Ten Thousand Fists",,
"Album_Name","0.4","Album_Name-{deezer_19101+deezer_21179+deezer_2879+deezer_7719+musico_3028}","deezer_19101+deezer_21179+deezer_2879+deezer_7719+musico_3028","{Let There Be Rock|Let There Be Rock|Let There Be Blood|Let There Be Morning (Bonus Track Version)|Let Them Be Little}","Let There Be Rock",,
"Album_Name","1.0","Album_Name-{deezer_14422+musico_267+musico_268}","deezer_14422+musico_267+musico_268","{Texoma Shore|Texoma Shore|Texoma Shore}","Texoma Shore",,
"Album_Name","1.0","Album_Name-{deezer_19519+deezer_6139+musico_6410+musico_6411+musico_6412+musico_6413+musico_6414}","deezer_19519+deezer_6139+musico_6410+musico_6411+musico_6412+musico_6413+musico_6414","{Born In The U.S.A.|Born In The U.S.A.|Born In The U.S.A.|Born In The U.S.A.|Born In The U.S.A.|Born In The U.S.A.|Born In The U.S.A.}","Born In The U.S.A.",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_1850+deezer_5375+musico_7560}","deezer_1850+deezer_5375+musico_7560","{The Fine Art Of Surfacing|The Fine Art of Self-Destruction|The Fine Art Of Surfacing}","The Fine Art Of Surfacing",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_1695+deezer_1696+deezer_1697+deezer_1698+deezer_8460+musico_5364}","deezer_1695+deezer_1696+deezer_1697+deezer_1698+deezer_8460+musico_5364","{Faithless Street|Faithless Street|Faithless Street|Faithless Street|Fantastic Star|Family Style}","Family Style",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_2237+deezer_4676+musico_7172}","deezer_2237+deezer_4676+musico_7172","{In The Making...|Interpreting The Masters Volume 1: A Tribute To Daryl Hall And John Oates|Interpreting The Masters Volume 1: A Tribute To Daryl Hall And John Oates}","In The Making...",,
"Album_Name","1.0","Album_Name-{deezer_25395+musico_10667+musico_10668}","deezer_25395+musico_10667+musico_10668","{Press To Play|Press To Play|Press To Play}","Press To Play",,
"Album_Name","1.0","Album_Name-{deezer_15362+musico_1364}","deezer_15362+musico_1364","{Casey James|Casey James}","Casey James",,
"Album_Name","0.75","Album_Name-{deezer_16845+musico_3408+musico_3409+musico_3410}","deezer_16845+musico_3408+musico_3409+musico_3410","{The Spirit Room|The Spirit Room (U.S. Version)|The Spirit Room (U.S. Version)|The Spirit Room (U.S. Version)}","The Spirit Room",,
"Album_Name","0.25","Album_Name-{deezer_17946+deezer_18743+deezer_18877+deezer_19542+deezer_20146+deezer_20884+deezer_21901+deezer_23025+deezer_23028+deezer_23282+deezer_23630+deezer_24300+deezer_24432+deezer_24561+deezer_25236+deezer_4195+deezer_9280+musico_5233+musico_5234+musico_5235+musico_6442+musico_6443+musico_6444+musico_6445+musico_9945+musico_9946+musico_9947+musico_9948}","deezer_17946+deezer_18743+deezer_18877+deezer_19542+deezer_20146+deezer_20884+deezer_21901+deezer_23025+deezer_23028+deezer_23282+deezer_23630+deezer_24300+deezer_24432+deezer_24561+deezer_25236+deezer_4195+deezer_9280+musico_5233+musico_5234+musico_5235+musico_6442+musico_6443+musico_6444+musico_6445+musico_9945+musico_9946+musico_9947+musico_9948","{The Very Best Of|The Very Best of Chicago: Only the Beginning|The Very Best of Chicago: Only the Beginning|The Very Best Of Billy Idol: Idolize Yourself|The Very Best Of Aretha Franklin - The 60's|The Very Best Of|The Very Best Of - It Never Rains In Southern California|The Very Best Of Marvin Gaye|The Very Best Of Eddie Floyd|The Very Best of, Volume 1|The Very Best of, Volume 1|The Very Best Of|The Very Best of Otis Redding|The Very Best Of Matt Monro|The Very Best Karaoke Duets with Don't Go Breaking My Heart, I Got You Babe, You're the One That I Want, And All Your Favorite Mal|The Very Best Of|The Very Best Of Cat Stevens|The Very Best Of|The Very Best Of|The Very Best Of|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke}","The Very Best Of",,
"Album_Name","0.75","Album_Name-{deezer_17414+musico_3831+musico_3832+musico_3833}","deezer_17414+musico_3831+musico_3832+musico_3833","{i'm alright|I'm Alright|I'm Alright|I'm Alright}","I'm Alright",,
